,PDB ID,Datablock Name,Chain ID,Ligand ID,Ligand Name,Ligand SMILES
2169,3F2Q,3F2Q,X,CCC,"CYTIDINE-5'-PHOSPHATE-2',3'-CYCLIC PHOSPHATE",C1=CN(C(=O)N=C1N)[C@H]2[C@H]3[C@@H]([C@H](O2)COP(=O)(O)O)O[P@@](=O)(O3)O
2170,3F2Q,3F2Q,X,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2171,3F2Q,3F2Q,X,GTP,GUANOSINE-5'-TRIPHOSPHATE,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
2172,3F2T,3F2T,X,CCC,"CYTIDINE-5'-PHOSPHATE-2',3'-CYCLIC PHOSPHATE",C1=CN(C(=O)N=C1N)[C@H]2[C@H]3[C@@H]([C@H](O2)COP(=O)(O)O)O[P@@](=O)(O3)O
2173,3F2T,3F2T,X,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2174,3F2T,3F2T,X,GTP,GUANOSINE-5'-TRIPHOSPHATE,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
2175,3F2T,3F2T,X,IRI,IRIDIUM HEXAMMINE ION,[NH3][Ir+3]([NH3])([NH3])([NH3])([NH3])[NH3]
2176,3F2T,3F2T,X,K,POTASSIUM ION,[K+]
2177,3F2T,3F2T,X,MG,MAGNESIUM ION,[Mg+2]
2178,3F2V,3F2V,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2179,3F2W,3F2W,X,BA,BARIUM ION,[Ba+2]
2180,3F2W,3F2W,X,CCC,"CYTIDINE-5'-PHOSPHATE-2',3'-CYCLIC PHOSPHATE",C1=CN(C(=O)N=C1N)[C@H]2[C@H]3[C@@H]([C@H](O2)COP(=O)(O)O)O[P@@](=O)(O3)O
2181,3F2W,3F2W,X,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2182,3F2W,3F2W,X,GTP,GUANOSINE-5'-TRIPHOSPHATE,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
2183,3F2W,3F2W,X,MG,MAGNESIUM ION,[Mg+2]
2184,3F2X,3F2X,X,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2185,3F2X,3F2X,X,GTP,GUANOSINE-5'-TRIPHOSPHATE,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
2186,3F2X,3F2X,X,MG,MAGNESIUM ION,[Mg+2]
2187,3F2X,3F2X,X,CCC,"CYTIDINE-5'-PHOSPHATE-2',3'-CYCLIC PHOSPHATE",C1=CN(C(=O)N=C1N)[C@H]2[C@H]3[C@@H]([C@H](O2)COP(=O)(O)O)O[P@@](=O)(O3)O
2188,3F2X,3F2X,X,CS,CESIUM ION,[Cs+]
2189,3F2Y,3F2Y,X,MN,MANGANESE (II) ION,[Mn+2]
2190,3F2Y,3F2Y,X,CCC,"CYTIDINE-5'-PHOSPHATE-2',3'-CYCLIC PHOSPHATE",C1=CN(C(=O)N=C1N)[C@H]2[C@H]3[C@@H]([C@H](O2)COP(=O)(O)O)O[P@@](=O)(O3)O
2191,3F2Y,3F2Y,X,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2192,3F2Y,3F2Y,X,GTP,GUANOSINE-5'-TRIPHOSPHATE,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
2193,3F2Y,3F2Y,X,K,POTASSIUM ION,[K+]
2194,3F2Y,3F2Y,X,MG,MAGNESIUM ION,[Mg+2]
2195,3F30,3F30,X,CCC,"CYTIDINE-5'-PHOSPHATE-2',3'-CYCLIC PHOSPHATE",C1=CN(C(=O)N=C1N)[C@H]2[C@H]3[C@@H]([C@H](O2)COP(=O)(O)O)O[P@@](=O)(O3)O
2196,3F30,3F30,X,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2197,3F30,3F30,X,GTP,GUANOSINE-5'-TRIPHOSPHATE,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
2198,3F30,3F30,X,K,POTASSIUM ION,[K+]
2199,3F30,3F30,X,MG,MAGNESIUM ION,[Mg+2]
2200,3F30,3F30,X,NCO,COBALT HEXAMMINE(III),[NH3][Co+3]([NH3])([NH3])([NH3])([NH3])[NH3]
2201,3F4E,3F4E,X,MG,MAGNESIUM ION,[Mg+2]
2202,3F4E,3F4E,Y,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2203,3F4E,3F4E,Y,MG,MAGNESIUM ION,[Mg+2]
2204,3F4E,3F4E,X,K,POTASSIUM ION,[K+]
2205,3F6R,3F6R,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2206,3F6R,3F6R,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2207,3F6R,3F6R,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2208,3F6R,3F6R,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2209,3F6S,3F6S,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2210,3F6S,3F6S,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2211,3F6S,3F6S,E,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2212,3F6S,3F6S,F,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2213,3F6S,3F6S,G,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2214,3F6S,3F6S,H,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2215,3F6S,3F6S,I,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2216,3F6S,3F6S,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2217,3F90,3F90,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2218,3F90,3F90,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2219,3F90,3F90,E,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2220,3F90,3F90,F,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2221,3F90,3F90,G,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2222,3F90,3F90,H,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2223,3F90,3F90,I,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2224,3F90,3F90,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2225,3FGC,3FGC,A,PO4,PHOSPHATE ION,[O-]P(=O)([O-])[O-]
2226,3FGC,3FGC,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2227,3FGC,3FGC,B,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2228,3FGC,3FGC,C,PO4,PHOSPHATE ION,[O-]P(=O)([O-])[O-]
2229,3FGC,3FGC,C,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2230,3FGC,3FGC,D,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2231,3FGC,3FGC,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2232,3FJ6,3FJ6,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2233,3FJ6,3FJ6,A,ORO,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
2234,3FJ6,3FJ6,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2235,3FJ6,3FJ6,A,ACT,ACETATE ION,CC(=O)[O-]
2236,3FJ6,3FJ6,A,CIH,"(2Z)-2-CYANO-N-(2,2'-DICHLOROBIPHENYL-4-YL)-3-HYDROXYBUT-2-ENAMIDE",C/C(=C(\C#N)/C(=O)Nc1ccc(c(c1)Cl)c2ccccc2Cl)/O
2237,3FJL,3FJL,A,ACY,ACETIC ACID,CC(=O)O
2238,3FJL,3FJL,A,CJH,(2Z)-2-CYANO-N-(3'-ETHOXYBIPHENYL-4-YL)-3-HYDROXYBUT-2-ENAMIDE,CCOc1cccc(c1)c2ccc(cc2)NC(=O)/C(=C(/C)\O)/C#N
2239,3FJL,3FJL,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2240,3FJL,3FJL,A,ORO,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
2241,3FJL,3FJL,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2242,3FJO,3FJO,A,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
2243,3FJO,3FJO,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2244,3FX2,3FX2,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2245,3G0U,3G0U,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2246,3G0U,3G0U,A,MDY,(2Z)-N-(3-CHLORO-2'-METHOXYBIPHENYL-4-YL)-2-CYANO-3-HYDROXYBUT-2-ENAMIDE,C/C(=C(\C#N)/C(=O)Nc1ccc(cc1Cl)c2ccccc2OC)/O
2247,3G0U,3G0U,A,ORO,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
2248,3G0X,3G0X,A,ORO,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
2249,3G0X,3G0X,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2250,3G0X,3G0X,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2251,3G0X,3G0X,A,MD7,(2Z)-N-BIPHENYL-4-YL-2-CYANO-3-CYCLOPROPYL-3-HYDROXYPROP-2-ENAMIDE,c1ccc(cc1)c2ccc(cc2)NC(=O)/C(=C(/C3CC3)\O)/C#N
2252,3G5A,3G5A,C,APC,DIPHOSPHOMETHYLPHOSPHONIC ACID ADENOSYL ESTER,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(C[P@](=O)(O)OP(=O)(O)O)O)O)O)N
2253,3G5A,3G5A,E,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2254,3G5A,3G5A,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2255,3G5A,3G5A,E,MG,MAGNESIUM ION,[Mg+2]
2256,3G5A,3G5A,F,APC,DIPHOSPHOMETHYLPHOSPHONIC ACID ADENOSYL ESTER,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(C[P@](=O)(O)OP(=O)(O)O)O)O)O)N
2257,3G5A,3G5A,C,MG,MAGNESIUM ION,[Mg+2]
2258,3G5A,3G5A,A,APC,DIPHOSPHOMETHYLPHOSPHONIC ACID ADENOSYL ESTER,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(C[P@](=O)(O)OP(=O)(O)O)O)O)O)N
2259,3G5A,3G5A,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2260,3G5A,3G5A,F,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2261,3G5A,3G5A,D,APC,DIPHOSPHOMETHYLPHOSPHONIC ACID ADENOSYL ESTER,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(C[P@](=O)(O)OP(=O)(O)O)O)O)O)N
2262,3G5A,3G5A,A,MG,MAGNESIUM ION,[Mg+2]
2263,3G5A,3G5A,F,MG,MAGNESIUM ION,[Mg+2]
2264,3G5A,3G5A,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2265,3G5A,3G5A,D,MG,MAGNESIUM ION,[Mg+2]
2266,3G5A,3G5A,B,APC,DIPHOSPHOMETHYLPHOSPHONIC ACID ADENOSYL ESTER,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(C[P@](=O)(O)OP(=O)(O)O)O)O)O)N
2267,3G5A,3G5A,D,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2268,3G5A,3G5A,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2269,3G5A,3G5A,E,APC,DIPHOSPHOMETHYLPHOSPHONIC ACID ADENOSYL ESTER,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(C[P@](=O)(O)OP(=O)(O)O)O)O)O)N
2270,3G5A,3G5A,B,MG,MAGNESIUM ION,[Mg+2]
2271,3GAG,3GAG,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2272,3GAG,3GAG,D,GOL,GLYCEROL,C(C(CO)O)O
2273,3GAG,3GAG,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2274,3GAG,3GAG,D,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2275,3GAG,3GAG,D,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2276,3GAG,3GAG,B,GOL,GLYCEROL,C(C(CO)O)O
2277,3GAG,3GAG,B,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2278,3GAG,3GAG,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2279,3GAG,3GAG,C,GOL,GLYCEROL,C(C(CO)O)O
2280,3GAG,3GAG,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2281,3GAG,3GAG,C,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2282,3GAG,3GAG,A,GOL,GLYCEROL,C(C(CO)O)O
2283,3GAG,3GAG,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2284,3GAG,3GAG,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2285,3GB5,3GB5,A,ACT,ACETATE ION,CC(=O)[O-]
2286,3GB5,3GB5,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2287,3GB5,3GB5,A,PO4,PHOSPHATE ION,[O-]P(=O)([O-])[O-]
2288,3GBH,3GBH,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2289,3GBH,3GBH,D,PGE,TRIETHYLENE GLYCOL,C(COCCOCCO)O
2290,3GBH,3GBH,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2291,3GBH,3GBH,C,GOL,GLYCEROL,C(C(CO)O)O
2292,3GBH,3GBH,A,UNL,UNKNOWN LIGAND,
2293,3GBH,3GBH,D,UNL,UNKNOWN LIGAND,
2294,3GBH,3GBH,C,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2295,3GBH,3GBH,B,CA,CALCIUM ION,[Ca+2]
2296,3GBH,3GBH,C,UNL,UNKNOWN LIGAND,
2297,3GBH,3GBH,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2298,3GBH,3GBH,B,GOL,GLYCEROL,C(C(CO)O)O
2299,3GBH,3GBH,D,CA,CALCIUM ION,[Ca+2]
2300,3GBH,3GBH,B,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2301,3GBH,3GBH,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2302,3GBH,3GBH,D,GOL,GLYCEROL,C(C(CO)O)O
2303,3GBH,3GBH,B,PGE,TRIETHYLENE GLYCOL,C(COCCOCCO)O
2304,3GBH,3GBH,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2305,3GBH,3GBH,A,GOL,GLYCEROL,C(C(CO)O)O
2306,3GBH,3GBH,D,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2307,3GBH,3GBH,B,UNL,UNKNOWN LIGAND,
2308,3GE5,3GE5,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2309,3GE5,3GE5,B,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2310,3GE5,3GE5,B,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2311,3GE5,3GE5,A,EDO,"1,2-ETHANEDIOL",C(CO)O
2312,3GE5,3GE5,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2313,3GE5,3GE5,B,UNL,UNKNOWN LIGAND,
2314,3GE5,3GE5,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2315,3GE5,3GE5,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
2316,3GE5,3GE5,A,UNL,UNKNOWN LIGAND,
2317,3GE5,3GE5,B,EDO,"1,2-ETHANEDIOL",C(CO)O
2318,3GE6,3GE6,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2319,3GE6,3GE6,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2320,3GE6,3GE6,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2321,3GE6,3GE6,B,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2322,3GFA,3GFA,B,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2323,3GFA,3GFA,A,CL,CHLORIDE ION,[Cl-]
2324,3GFA,3GFA,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2325,3GFA,3GFA,A,GOL,GLYCEROL,C(C(CO)O)O
2326,3GFA,3GFA,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
2327,3GFA,3GFA,B,CL,CHLORIDE ION,[Cl-]
2328,3GFA,3GFA,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2329,3GFA,3GFA,B,MPD,"(4S)-2-METHYL-2,4-PENTANEDIOL",C[C@@H](CC(C)(C)O)O
2330,3GFA,3GFA,B,MRD,"(4R)-2-METHYLPENTANE-2,4-DIOL",C[C@H](CC(C)(C)O)O
2331,3GFD,3GFD,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2332,3GFD,3GFD,A,GOL,GLYCEROL,C(C(CO)O)O
2333,3GFD,3GFD,A,IYR,3-IODO-TYROSINE,c1cc(c(cc1C[C@@H](C(=O)O)N)I)O
2334,3GFD,3GFD,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2335,3GFD,3GFD,B,GOL,GLYCEROL,C(C(CO)O)O
2336,3GFD,3GFD,B,IYR,3-IODO-TYROSINE,c1cc(c(cc1C[C@@H](C(=O)O)N)I)O
2337,3GFQ,3GFQ,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2338,3GFQ,3GFQ,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2339,3GFQ,3GFQ,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2340,3GFQ,3GFQ,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
2341,3GFR,3GFR,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
